user040 | deposit $945 to savings | DATE OF TRANSACTION Wed Jan 22 01:47:00 2025
user054 | deposit $10 to savings | DATE OF TRANSACTION Wed Nov 06 11:04:00 2024
user077 | deposit $2438 to savings | DATE OF TRANSACTION Thu Sep 19 21:13:00 2024
user071 | withdraw $197 to savings | DATE OF TRANSACTION Thu Oct 31 06:33:00 2024
user039 | deposit $11 to savings | DATE OF TRANSACTION Sat Dec 07 04:43:00 2024
user054 | deposit $750 to savings | DATE OF TRANSACTION Sun Oct 20 11:21:00 2024
user050 | deposit $2746 to savings | DATE OF TRANSACTION Sat Sep 21 16:25:00 2024
user040 | withdraw $1801 to checking | DATE OF TRANSACTION Thu Oct 10 07:28:00 2024
user006 | withdraw $1475 to savings | DATE OF TRANSACTION Fri Nov 01 16:53:00 2024
user086 | deposit $1080 to checking | DATE OF TRANSACTION Mon Oct 28 16:42:00 2024
user006 | deposit $872 to savings | DATE OF TRANSACTION Mon Dec 02 10:44:00 2024
user004 | deposit $1223 to savings | DATE OF TRANSACTION Sun Dec 15 11:38:00 2024
user099 | deposit $2574 to savings | DATE OF TRANSACTION Tue Oct 08 11:54:00 2024
user039 | deposit $2872 to savings | DATE OF TRANSACTION Wed Nov 13 19:08:00 2024
user100 | withdraw $483 to checking | DATE OF TRANSACTION Tue Oct 22 00:32:00 2024
user092 | deposit $950 to savings | DATE OF TRANSACTION Sat Sep 07 03:31:00 2024
user088 | deposit $158 to checking | DATE OF TRANSACTION Tue Oct 08 12:18:00 2024
user092 | withdraw $145 to checking | DATE OF TRANSACTION Sun Dec 22 10:17:00 2024
user073 | deposit $2197 to checking | DATE OF TRANSACTION Sun Nov 17 17:32:00 2024
user065 | deposit $2447 to checking | DATE OF TRANSACTION Sat Nov 16 17:31:00 2024
user021 | withdraw $2010 to savings | DATE OF TRANSACTION Sat Oct 19 13:58:00 2024
user090 | withdraw $2109 to checking | DATE OF TRANSACTION Wed Dec 25 03:40:00 2024
user058 | withdraw $1573 to savings | DATE OF TRANSACTION Wed Jan 08 17:00:00 2025
user068 | deposit $1779 to checking | DATE OF TRANSACTION Fri Jan 17 16:10:00 2025
user025 | deposit $2175 to savings | DATE OF TRANSACTION Mon Oct 21 08:17:00 2024
user079 | withdraw $2682 to savings | DATE OF TRANSACTION Sat Oct 12 00:44:00 2024
user009 | withdraw $2877 to savings | DATE OF TRANSACTION Thu Sep 12 14:58:00 2024
user027 | deposit $2115 to savings | DATE OF TRANSACTION Tue Oct 29 15:49:00 2024
user044 | withdraw $70 to checking | DATE OF TRANSACTION Sat Dec 21 00:45:00 2024
user049 | withdraw $1727 to checking | DATE OF TRANSACTION Sat Oct 19 18:28:00 2024
user074 | deposit $295 to savings | DATE OF TRANSACTION Tue Oct 01 13:06:00 2024
user033 | deposit $1157 to savings | DATE OF TRANSACTION Mon Sep 02 05:55:00 2024
user012 | withdraw $1529 to savings | DATE OF TRANSACTION Tue Oct 08 11:32:00 2024
user025 | withdraw $2386 to checking | DATE OF TRANSACTION Tue Sep 03 01:45:00 2024
user037 | withdraw $1701 to checking | DATE OF TRANSACTION Wed Nov 27 12:52:00 2024
user020 | withdraw $264 to checking | DATE OF TRANSACTION Sun Sep 15 23:24:00 2024
user044 | deposit $174 to checking | DATE OF TRANSACTION Sun Oct 06 11:26:00 2024
user091 | deposit $1338 to savings | DATE OF TRANSACTION Thu Oct 17 23:22:00 2024
user063 | deposit $838 to savings | DATE OF TRANSACTION Wed Sep 18 14:26:00 2024
user072 | deposit $1714 to savings | DATE OF TRANSACTION Tue Sep 17 13:27:00 2024
user038 | deposit $1920 to checking | DATE OF TRANSACTION Sat Sep 21 01:20:00 2024
user054 | withdraw $1324 to checking | DATE OF TRANSACTION Sat Dec 07 17:27:00 2024
user010 | deposit $783 to checking | DATE OF TRANSACTION Sat Nov 16 19:00:00 2024
user040 | withdraw $2617 to savings | DATE OF TRANSACTION Fri Nov 01 05:51:00 2024
user044 | withdraw $665 to checking | DATE OF TRANSACTION Fri Jan 24 02:10:00 2025
user075 | withdraw $1086 to savings | DATE OF TRANSACTION Fri Jan 17 15:28:00 2025
user050 | deposit $236 to savings | DATE OF TRANSACTION Sat Oct 19 04:39:00 2024
user067 | withdraw $2455 to checking | DATE OF TRANSACTION Tue Jan 28 05:15:00 2025
user037 | deposit $555 to checking | DATE OF TRANSACTION Thu Sep 19 18:23:00 2024
user043 | withdraw $30 to checking | DATE OF TRANSACTION Fri Oct 18 15:32:00 2024
user074 | withdraw $1238 to checking | DATE OF TRANSACTION Sun Sep 01 17:54:00 2024
user001 | withdraw $1600 to savings | DATE OF TRANSACTION Fri Oct 18 03:07:00 2024
user050 | deposit $1127 to savings | DATE OF TRANSACTION Sun Oct 20 14:16:00 2024
user090 | deposit $2916 to checking | DATE OF TRANSACTION Mon Sep 23 22:16:00 2024
user091 | withdraw $70 to savings | DATE OF TRANSACTION Fri Jan 10 18:04:00 2025
user091 | deposit $591 to savings | DATE OF TRANSACTION Thu Oct 10 06:25:00 2024
user015 | deposit $69 to savings | DATE OF TRANSACTION Sat Dec 28 11:52:00 2024
user073 | deposit $1515 to savings | DATE OF TRANSACTION Fri Sep 13 13:36:00 2024
user061 | withdraw $2924 to savings | DATE OF TRANSACTION Sat Oct 26 18:08:00 2024
user064 | deposit $1562 to checking | DATE OF TRANSACTION Thu Jan 16 19:10:00 2025
user059 | deposit $881 to savings | DATE OF TRANSACTION Sun Sep 01 09:52:00 2024
user047 | withdraw $231 to savings | DATE OF TRANSACTION Wed Jan 29 01:47:00 2025
user032 | withdraw $1379 to savings | DATE OF TRANSACTION Sun Oct 20 14:09:00 2024
user087 | deposit $1373 to savings | DATE OF TRANSACTION Sun Oct 27 08:38:00 2024
user026 | withdraw $179 to savings | DATE OF TRANSACTION Sun Nov 17 00:54:00 2024
user027 | withdraw $2844 to savings | DATE OF TRANSACTION Sat Oct 19 12:55:00 2024
user037 | withdraw $408 to savings | DATE OF TRANSACTION Wed Oct 23 01:16:00 2024
user096 | withdraw $2618 to savings | DATE OF TRANSACTION Thu Nov 14 14:42:00 2024
user031 | withdraw $944 to savings | DATE OF TRANSACTION Sat Jan 25 06:44:00 2025
user050 | deposit $200 to checking | DATE OF TRANSACTION Fri Sep 13 07:12:00 2024
user041 | deposit $1212 to checking | DATE OF TRANSACTION Sat Oct 05 00:58:00 2024
user054 | withdraw $825 to savings | DATE OF TRANSACTION Mon Dec 30 14:03:00 2024
user046 | withdraw $1937 to savings | DATE OF TRANSACTION Sat Sep 07 14:33:00 2024
user099 | deposit $1994 to savings | DATE OF TRANSACTION Mon Jan 13 07:11:00 2025
user008 | withdraw $597 to savings | DATE OF TRANSACTION Mon Oct 07 22:04:00 2024
user032 | deposit $1094 to checking | DATE OF TRANSACTION Tue Dec 10 18:07:00 2024
user067 | deposit $2895 to savings | DATE OF TRANSACTION Tue Nov 19 23:07:00 2024
user006 | deposit $2242 to checking | DATE OF TRANSACTION Sun Nov 17 04:00:00 2024
user086 | deposit $973 to checking | DATE OF TRANSACTION Mon Jan 20 00:41:00 2025
user070 | withdraw $2066 to savings | DATE OF TRANSACTION Thu Sep 19 11:17:00 2024
user043 | deposit $99 to savings | DATE OF TRANSACTION Tue Dec 17 06:08:00 2024
user031 | deposit $663 to checking | DATE OF TRANSACTION Tue Dec 31 11:32:00 2024
user027 | withdraw $901 to savings | DATE OF TRANSACTION Wed Sep 11 00:55:00 2024
user071 | withdraw $346 to savings | DATE OF TRANSACTION Mon Sep 23 01:11:00 2024
user010 | deposit $2583 to savings | DATE OF TRANSACTION Sun Dec 29 04:12:00 2024
user007 | deposit $2740 to savings | DATE OF TRANSACTION Sun Dec 01 20:04:00 2024
user100 | deposit $1378 to checking | DATE OF TRANSACTION Wed Oct 02 13:06:00 2024
user048 | deposit $371 to savings | DATE OF TRANSACTION Mon Dec 02 17:55:00 2024
user094 | withdraw $332 to checking | DATE OF TRANSACTION Sun Sep 08 23:21:00 2024
user048 | withdraw $172 to checking | DATE OF TRANSACTION Thu Nov 21 19:28:00 2024
user045 | deposit $519 to savings | DATE OF TRANSACTION Sun Oct 13 18:36:00 2024
user045 | deposit $2080 to savings | DATE OF TRANSACTION Fri Nov 22 04:42:00 2024
user067 | deposit $2298 to checking | DATE OF TRANSACTION Fri Nov 29 18:24:00 2024
user100 | deposit $390 to checking | DATE OF TRANSACTION Fri Nov 01 13:42:00 2024
user048 | withdraw $1031 to checking | DATE OF TRANSACTION Fri Jan 17 16:33:00 2025
user061 | withdraw $560 to checking | DATE OF TRANSACTION Thu Nov 21 05:25:00 2024
user006 | deposit $2019 to checking | DATE OF TRANSACTION Sat Nov 30 07:34:00 2024
user054 | withdraw $2618 to checking | DATE OF TRANSACTION Fri Sep 13 04:24:00 2024
user063 | withdraw $2971 to checking | DATE OF TRANSACTION Mon Jan 13 18:12:00 2025
user006 | deposit $2786 to savings | DATE OF TRANSACTION Mon Oct 14 23:08:00 2024
user064 | withdraw $682 to checking | DATE OF TRANSACTION Wed Dec 11 17:29:00 2024
user004 | withdraw $1823 to savings | DATE OF TRANSACTION Thu Dec 12 11:32:00 2024
user045 | withdraw $1556 to checking | DATE OF TRANSACTION Sat Oct 26 01:33:00 2024
user020 | withdraw $2685 to savings | DATE OF TRANSACTION Mon Dec 02 05:01:00 2024
user052 | withdraw $1417 to savings | DATE OF TRANSACTION Thu Dec 26 16:05:00 2024
user097 | deposit $571 to savings | DATE OF TRANSACTION Mon Dec 02 13:12:00 2024
user010 | withdraw $30 to savings | DATE OF TRANSACTION Wed Nov 27 01:37:00 2024
user060 | withdraw $1443 to savings | DATE OF TRANSACTION Sun Oct 06 09:55:00 2024
user066 | deposit $1195 to savings | DATE OF TRANSACTION Mon Oct 14 23:05:00 2024
user010 | withdraw $1183 to savings | DATE OF TRANSACTION Sun Jan 19 14:30:00 2025
user029 | withdraw $276 to checking | DATE OF TRANSACTION Sat Nov 23 17:51:00 2024
user010 | withdraw $2842 to savings | DATE OF TRANSACTION Sun Sep 15 08:59:00 2024
user073 | deposit $2779 to savings | DATE OF TRANSACTION Wed Dec 18 13:00:00 2024
user054 | withdraw $2434 to savings | DATE OF TRANSACTION Thu Oct 31 12:54:00 2024
user039 | deposit $953 to checking | DATE OF TRANSACTION Tue Oct 08 08:46:00 2024
user022 | deposit $2948 to checking | DATE OF TRANSACTION Tue Sep 17 02:13:00 2024
user055 | withdraw $2194 to savings | DATE OF TRANSACTION Fri Sep 20 12:48:00 2024
user086 | deposit $607 to savings | DATE OF TRANSACTION Tue Oct 08 21:34:00 2024
user094 | deposit $2945 to savings | DATE OF TRANSACTION Sun Jan 12 05:29:00 2025
user032 | withdraw $580 to checking | DATE OF TRANSACTION Mon Nov 11 19:32:00 2024
user003 | deposit $2139 to savings | DATE OF TRANSACTION Mon Dec 16 02:10:00 2024
user064 | deposit $1953 to checking | DATE OF TRANSACTION Tue Jan 07 21:23:00 2025
user053 | deposit $1744 to checking | DATE OF TRANSACTION Fri Oct 11 18:56:00 2024
user080 | deposit $1846 to checking | DATE OF TRANSACTION Tue Jan 21 02:02:00 2025
user050 | deposit $865 to savings | DATE OF TRANSACTION Mon Oct 21 01:05:00 2024
user080 | withdraw $2099 to checking | DATE OF TRANSACTION Tue Oct 29 10:14:00 2024
user063 | deposit $1109 to checking | DATE OF TRANSACTION Mon Oct 28 19:07:00 2024
user017 | withdraw $1728 to savings | DATE OF TRANSACTION Sun Jan 12 21:35:00 2025
user018 | deposit $908 to savings | DATE OF TRANSACTION Mon Dec 02 10:25:00 2024
user051 | withdraw $2707 to checking | DATE OF TRANSACTION Wed Sep 25 14:56:00 2024
user080 | deposit $1589 to checking | DATE OF TRANSACTION Wed Jan 22 23:59:00 2025
user041 | deposit $162 to savings | DATE OF TRANSACTION Mon Jan 20 18:14:00 2025
user053 | deposit $2750 to checking | DATE OF TRANSACTION Fri Dec 27 03:48:00 2024
user060 | withdraw $2487 to savings | DATE OF TRANSACTION Sat Sep 14 16:29:00 2024
user024 | deposit $32 to savings | DATE OF TRANSACTION Mon Oct 28 02:45:00 2024
user030 | deposit $2972 to savings | DATE OF TRANSACTION Wed Sep 25 13:15:00 2024
user084 | deposit $2032 to savings | DATE OF TRANSACTION Fri Jan 10 05:30:00 2025
user050 | deposit $971 to savings | DATE OF TRANSACTION Tue Dec 17 18:36:00 2024
user055 | deposit $250 to checking | DATE OF TRANSACTION Thu Dec 05 11:41:00 2024
user046 | deposit $152 to checking | DATE OF TRANSACTION Sun Jan 05 16:51:00 2025
user067 | deposit $2457 to checking | DATE OF TRANSACTION Thu Dec 19 03:47:00 2024
user040 | deposit $2032 to savings | DATE OF TRANSACTION Thu Sep 12 00:07:00 2024
user011 | deposit $591 to checking | DATE OF TRANSACTION Mon Nov 11 23:53:00 2024
user088 | withdraw $1211 to checking | DATE OF TRANSACTION Fri Sep 06 10:01:00 2024
user098 | deposit $2577 to checking | DATE OF TRANSACTION Tue Dec 10 09:22:00 2024
user083 | deposit $965 to savings | DATE OF TRANSACTION Mon Jan 13 16:45:00 2025
user094 | deposit $2682 to savings | DATE OF TRANSACTION Wed Oct 02 22:56:00 2024
user072 | deposit $2846 to checking | DATE OF TRANSACTION Sat Jan 25 21:22:00 2025
user053 | withdraw $1396 to checking | DATE OF TRANSACTION Thu Sep 12 11:28:00 2024
user012 | withdraw $1527 to checking | DATE OF TRANSACTION Wed Sep 18 00:58:00 2024
user069 | deposit $716 to savings | DATE OF TRANSACTION Tue Oct 15 18:15:00 2024
user084 | withdraw $1292 to checking | DATE OF TRANSACTION Wed Jan 01 07:04:00 2025
user023 | deposit $2189 to savings | DATE OF TRANSACTION Fri Nov 29 09:11:00 2024
user047 | deposit $34 to checking | DATE OF TRANSACTION Thu Jan 09 05:55:00 2025
user091 | deposit $2944 to savings | DATE OF TRANSACTION Sun Nov 24 01:32:00 2024
user017 | withdraw $858 to checking | DATE OF TRANSACTION Mon Oct 07 21:29:00 2024
user083 | deposit $1865 to checking | DATE OF TRANSACTION Thu Nov 28 07:19:00 2024
user023 | deposit $2330 to savings | DATE OF TRANSACTION Fri Jan 10 09:58:00 2025
user041 | withdraw $1823 to savings | DATE OF TRANSACTION Sun Jan 12 23:21:00 2025
user052 | withdraw $2834 to savings | DATE OF TRANSACTION Fri Sep 20 21:47:00 2024
user036 | deposit $1111 to savings | DATE OF TRANSACTION Sat Oct 19 18:06:00 2024
user024 | deposit $432 to savings | DATE OF TRANSACTION Sat Oct 19 12:08:00 2024
user026 | withdraw $715 to savings | DATE OF TRANSACTION Thu Jan 23 06:48:00 2025
user063 | deposit $2669 to savings | DATE OF TRANSACTION Thu Dec 26 13:18:00 2024
user023 | deposit $1249 to checking | DATE OF TRANSACTION Mon Sep 23 04:01:00 2024
user076 | withdraw $1072 to checking | DATE OF TRANSACTION Thu Oct 24 00:53:00 2024
user081 | withdraw $2324 to checking | DATE OF TRANSACTION Fri Jan 17 01:40:00 2025
user093 | withdraw $1184 to checking | DATE OF TRANSACTION Sun Jan 05 14:49:00 2025
user073 | withdraw $2562 to checking | DATE OF TRANSACTION Tue Jan 28 20:51:00 2025
user038 | withdraw $2125 to checking | DATE OF TRANSACTION Fri Oct 11 04:23:00 2024
user031 | deposit $859 to checking | DATE OF TRANSACTION Wed Jan 01 02:39:00 2025
user031 | withdraw $1738 to savings | DATE OF TRANSACTION Tue Dec 10 00:39:00 2024
user050 | withdraw $1348 to checking | DATE OF TRANSACTION Mon Jan 13 19:56:00 2025
user019 | deposit $2779 to savings | DATE OF TRANSACTION Sun Jan 26 14:57:00 2025
user020 | deposit $2880 to checking | DATE OF TRANSACTION Thu Oct 31 17:45:00 2024
user037 | deposit $1318 to savings | DATE OF TRANSACTION Sat Jan 18 05:37:00 2025
user076 | withdraw $1515 to checking | DATE OF TRANSACTION Wed Nov 20 02:05:00 2024
user097 | deposit $2686 to savings | DATE OF TRANSACTION Thu Sep 19 20:59:00 2024
user026 | deposit $16 to savings | DATE OF TRANSACTION Wed Sep 18 10:06:00 2024
user042 | withdraw $333 to checking | DATE OF TRANSACTION Fri Oct 18 14:26:00 2024
user097 | deposit $745 to checking | DATE OF TRANSACTION Thu Nov 14 23:34:00 2024
user051 | withdraw $66 to checking | DATE OF TRANSACTION Tue Jan 14 02:09:00 2025
user060 | withdraw $1324 to savings | DATE OF TRANSACTION Fri Oct 25 13:01:00 2024
user026 | deposit $1655 to checking | DATE OF TRANSACTION Sun Dec 29 16:18:00 2024
user018 | withdraw $804 to checking | DATE OF TRANSACTION Sat Dec 07 12:28:00 2024
user038 | deposit $620 to savings | DATE OF TRANSACTION Sat Oct 12 10:49:00 2024
user069 | withdraw $1473 to checking | DATE OF TRANSACTION Sat Oct 26 07:10:00 2024
user049 | withdraw $2188 to savings | DATE OF TRANSACTION Mon Dec 30 11:12:00 2024
user082 | withdraw $239 to checking | DATE OF TRANSACTION Fri Nov 29 18:16:00 2024
user067 | deposit $143 to savings | DATE OF TRANSACTION Sun Sep 15 14:15:00 2024
user041 | deposit $2860 to savings | DATE OF TRANSACTION Mon Sep 09 11:02:00 2024
user019 | deposit $1698 to savings | DATE OF TRANSACTION Sat Jan 18 08:36:00 2025
user022 | deposit $1006 to checking | DATE OF TRANSACTION Fri Dec 06 10:57:00 2024
user052 | withdraw $1394 to savings | DATE OF TRANSACTION Fri Sep 06 08:46:00 2024
user077 | withdraw $361 to checking | DATE OF TRANSACTION Mon Dec 16 08:58:00 2024
user077 | deposit $2175 to savings | DATE OF TRANSACTION Wed Dec 11 22:12:00 2024
user029 | deposit $1298 to savings | DATE OF TRANSACTION Sat Nov 02 06:02:00 2024
user077 | withdraw $2179 to savings | DATE OF TRANSACTION Sat Nov 16 05:01:00 2024
user071 | deposit $45 to checking | DATE OF TRANSACTION Thu Nov 07 01:38:00 2024
user017 | withdraw $888 to checking | DATE OF TRANSACTION Thu Oct 10 13:18:00 2024
user070 | withdraw $1118 to checking | DATE OF TRANSACTION Thu Dec 12 09:43:00 2024
user046 | deposit $381 to savings | DATE OF TRANSACTION Sat Sep 07 09:00:00 2024
user026 | withdraw $1364 to savings | DATE OF TRANSACTION Sat Nov 16 13:20:00 2024
user063 | deposit $1331 to savings | DATE OF TRANSACTION Thu Sep 12 07:34:00 2024
user099 | deposit $1754 to checking | DATE OF TRANSACTION Tue Oct 08 09:52:00 2024
user076 | deposit $541 to savings | DATE OF TRANSACTION Mon Oct 21 21:04:00 2024
user032 | withdraw $728 to savings | DATE OF TRANSACTION Mon Nov 18 02:38:00 2024
user045 | deposit $2234 to checking | DATE OF TRANSACTION Mon Dec 23 08:24:00 2024
user035 | deposit $1670 to savings | DATE OF TRANSACTION Sat Nov 02 08:18:00 2024
user022 | withdraw $936 to savings | DATE OF TRANSACTION Thu Oct 17 19:48:00 2024
user028 | withdraw $2247 to savings | DATE OF TRANSACTION Wed Dec 04 09:17:00 2024
user091 | deposit $887 to savings | DATE OF TRANSACTION Wed Oct 30 15:36:00 2024
user031 | withdraw $1488 to savings | DATE OF TRANSACTION Tue Dec 03 20:56:00 2024
user012 | deposit $184 to savings | DATE OF TRANSACTION Sat Dec 28 02:17:00 2024
user036 | deposit $937 to checking | DATE OF TRANSACTION Mon Sep 02 21:55:00 2024
user046 | withdraw $385 to savings | DATE OF TRANSACTION Sat Oct 19 14:42:00 2024
user048 | withdraw $2066 to savings | DATE OF TRANSACTION Sun Jan 26 01:41:00 2025
user020 | withdraw $743 to savings | DATE OF TRANSACTION Sat Oct 26 12:36:00 2024
user016 | deposit $2187 to checking | DATE OF TRANSACTION Thu Sep 12 13:23:00 2024
user098 | withdraw $353 to savings | DATE OF TRANSACTION Sat Dec 14 22:04:00 2024
user076 | deposit $1735 to checking | DATE OF TRANSACTION Wed Jan 29 05:31:00 2025
user046 | deposit $2746 to checking | DATE OF TRANSACTION Wed Jan 01 13:20:00 2025
user059 | withdraw $2866 to savings | DATE OF TRANSACTION Sat Dec 14 09:25:00 2024
user078 | deposit $1955 to savings | DATE OF TRANSACTION Thu Oct 17 09:19:00 2024
user077 | deposit $1860 to checking | DATE OF TRANSACTION Fri Nov 01 20:39:00 2024
user035 | deposit $1717 to checking | DATE OF TRANSACTION Thu Oct 24 07:04:00 2024
user081 | deposit $2104 to savings | DATE OF TRANSACTION Sun Oct 27 01:18:00 2024
user018 | deposit $1328 to checking | DATE OF TRANSACTION Tue Sep 03 01:00:00 2024
user035 | withdraw $1294 to savings | DATE OF TRANSACTION Thu Dec 26 09:25:00 2024
user092 | withdraw $628 to savings | DATE OF TRANSACTION Sat Sep 07 07:01:00 2024
user018 | withdraw $2947 to savings | DATE OF TRANSACTION Tue Oct 29 13:58:00 2024
user049 | withdraw $312 to savings | DATE OF TRANSACTION Mon Sep 09 03:05:00 2024
user027 | deposit $2587 to checking | DATE OF TRANSACTION Fri Jan 24 06:10:00 2025
user016 | deposit $2430 to checking | DATE OF TRANSACTION Fri Sep 13 03:10:00 2024
user094 | withdraw $2613 to savings | DATE OF TRANSACTION Sun Dec 15 10:17:00 2024
user009 | deposit $425 to checking | DATE OF TRANSACTION Sun Nov 24 07:08:00 2024
user073 | deposit $1511 to checking | DATE OF TRANSACTION Fri Jan 24 14:20:00 2025
user028 | deposit $634 to savings | DATE OF TRANSACTION Fri Oct 25 05:54:00 2024
user088 | deposit $2764 to checking | DATE OF TRANSACTION Wed Oct 16 13:46:00 2024
user081 | deposit $2688 to savings | DATE OF TRANSACTION Thu Dec 05 14:00:00 2024
user059 | deposit $2800 to savings | DATE OF TRANSACTION Fri Sep 13 18:28:00 2024
user030 | withdraw $749 to checking | DATE OF TRANSACTION Tue Jan 14 08:47:00 2025
user085 | deposit $1299 to savings | DATE OF TRANSACTION Wed Nov 06 11:59:00 2024
user065 | deposit $594 to checking | DATE OF TRANSACTION Fri Dec 20 07:58:00 2024
user025 | withdraw $1852 to savings | DATE OF TRANSACTION Sun Oct 13 07:13:00 2024
user037 | deposit $1025 to checking | DATE OF TRANSACTION Fri Oct 04 01:59:00 2024
user020 | withdraw $1532 to checking | DATE OF TRANSACTION Thu Oct 10 22:21:00 2024
user029 | deposit $2314 to checking | DATE OF TRANSACTION Tue Jan 07 18:08:00 2025
user018 | withdraw $2386 to savings | DATE OF TRANSACTION Sat Nov 16 08:31:00 2024
user077 | withdraw $2579 to checking | DATE OF TRANSACTION Sat Dec 07 16:10:00 2024
user010 | withdraw $981 to checking | DATE OF TRANSACTION Mon Nov 18 03:20:00 2024
user100 | deposit $508 to checking | DATE OF TRANSACTION Sat Oct 19 05:05:00 2024
user021 | deposit $25 to savings | DATE OF TRANSACTION Tue Oct 08 06:31:00 2024
user012 | deposit $2006 to checking | DATE OF TRANSACTION Tue Dec 31 01:29:00 2024
user100 | deposit $496 to checking | DATE OF TRANSACTION Mon Dec 23 17:08:00 2024
user002 | deposit $1869 to checking | DATE OF TRANSACTION Thu Jan 23 20:27:00 2025
user036 | deposit $1034 to checking | DATE OF TRANSACTION Fri Dec 13 07:26:00 2024
user087 | withdraw $1634 to savings | DATE OF TRANSACTION Sat Nov 09 21:02:00 2024
user054 | withdraw $2878 to savings | DATE OF TRANSACTION Sat Oct 05 01:45:00 2024
user070 | withdraw $1134 to checking | DATE OF TRANSACTION Tue Oct 01 15:02:00 2024
user033 | deposit $2343 to checking | DATE OF TRANSACTION Tue Oct 22 19:11:00 2024
user075 | deposit $2831 to checking | DATE OF TRANSACTION Fri Dec 13 20:55:00 2024
user003 | deposit $1099 to checking | DATE OF TRANSACTION Tue Jan 14 06:54:00 2025
user039 | deposit $2451 to savings | DATE OF TRANSACTION Sat Oct 12 10:08:00 2024
user078 | withdraw $1855 to savings | DATE OF TRANSACTION Tue Nov 12 18:54:00 2024
user012 | deposit $413 to savings | DATE OF TRANSACTION Mon Oct 21 17:44:00 2024
user068 | withdraw $1118 to checking | DATE OF TRANSACTION Tue Oct 01 18:05:00 2024
user065 | withdraw $2192 to checking | DATE OF TRANSACTION Tue Sep 17 23:53:00 2024
user040 | deposit $1161 to savings | DATE OF TRANSACTION Mon Oct 14 10:20:00 2024
user084 | withdraw $1827 to savings | DATE OF TRANSACTION Mon Jan 20 02:53:00 2025
user054 | deposit $2070 to savings | DATE OF TRANSACTION Tue Jan 21 06:39:00 2025
user099 | withdraw $717 to savings | DATE OF TRANSACTION Fri Dec 20 13:44:00 2024
user026 | withdraw $1752 to savings | DATE OF TRANSACTION Mon Nov 25 08:01:00 2024
user098 | withdraw $308 to checking | DATE OF TRANSACTION Wed Oct 02 10:04:00 2024
user095 | withdraw $687 to savings | DATE OF TRANSACTION Sun Dec 29 04:41:00 2024
user062 | deposit $2122 to checking | DATE OF TRANSACTION Tue Oct 15 08:56:00 2024
user086 | deposit $1938 to checking | DATE OF TRANSACTION Wed Jan 22 04:15:00 2025
user087 | withdraw $56 to checking | DATE OF TRANSACTION Tue Sep 24 15:07:00 2024
user021 | deposit $2238 to checking | DATE OF TRANSACTION Thu Nov 28 04:20:00 2024
user072 | withdraw $661 to checking | DATE OF TRANSACTION Fri Nov 01 17:13:00 2024
user017 | deposit $1645 to checking | DATE OF TRANSACTION Wed Oct 02 17:35:00 2024
user076 | deposit $578 to savings | DATE OF TRANSACTION Thu Jan 02 09:09:00 2025
user020 | withdraw $99 to checking | DATE OF TRANSACTION Sat Nov 23 20:29:00 2024
user054 | withdraw $2508 to checking | DATE OF TRANSACTION Thu Sep 26 05:05:00 2024
user093 | withdraw $2066 to savings | DATE OF TRANSACTION Thu Nov 28 23:18:00 2024
user014 | deposit $135 to savings | DATE OF TRANSACTION Sun Sep 01 03:35:00 2024
user097 | withdraw $2413 to savings | DATE OF TRANSACTION Sat Nov 23 14:49:00 2024
user045 | deposit $902 to checking | DATE OF TRANSACTION Thu Sep 26 10:59:00 2024
user063 | deposit $1458 to savings | DATE OF TRANSACTION Sun Oct 13 17:54:00 2024
user047 | deposit $1060 to savings | DATE OF TRANSACTION Tue Nov 05 09:16:00 2024
user026 | deposit $1440 to savings | DATE OF TRANSACTION Wed Dec 11 06:20:00 2024
user036 | withdraw $2189 to savings | DATE OF TRANSACTION Sun Sep 22 20:20:00 2024
user092 | deposit $1314 to savings | DATE OF TRANSACTION Mon Nov 18 13:16:00 2024
user045 | withdraw $1000 to checking | DATE OF TRANSACTION Mon Jan 13 12:28:00 2025
user093 | deposit $2288 to checking | DATE OF TRANSACTION Fri Nov 15 16:15:00 2024
user057 | deposit $630 to checking | DATE OF TRANSACTION Sat Dec 07 21:31:00 2024
user026 | deposit $1360 to checking | DATE OF TRANSACTION Sat Oct 05 07:44:00 2024
user089 | withdraw $165 to savings | DATE OF TRANSACTION Tue Dec 03 12:09:00 2024
user066 | deposit $1042 to checking | DATE OF TRANSACTION Thu Jan 09 03:25:00 2025
user089 | withdraw $2656 to savings | DATE OF TRANSACTION Sun Nov 10 16:00:00 2024
user019 | deposit $2121 to checking | DATE OF TRANSACTION Thu Dec 12 21:41:00 2024
user074 | withdraw $2914 to checking | DATE OF TRANSACTION Wed Jan 08 03:20:00 2025
user099 | deposit $2980 to savings | DATE OF TRANSACTION Sun Jan 12 03:49:00 2025
user019 | deposit $370 to checking | DATE OF TRANSACTION Tue Dec 24 16:41:00 2024
user012 | withdraw $162 to savings | DATE OF TRANSACTION Sat Oct 26 03:27:00 2024
user071 | deposit $761 to checking | DATE OF TRANSACTION Tue Sep 10 23:43:00 2024
user042 | withdraw $665 to savings | DATE OF TRANSACTION Sat Jan 18 04:09:00 2025
user054 | withdraw $2641 to checking | DATE OF TRANSACTION Thu Oct 24 00:00:00 2024
user064 | withdraw $152 to checking | DATE OF TRANSACTION Sun Oct 20 17:14:00 2024
user011 | deposit $1379 to checking | DATE OF TRANSACTION Tue Sep 24 07:09:00 2024
